date,electricity_consumption_GWh,consumption_ema_3,consumption_lag_12,consumption_ma_3,consumption_lag_1,consumption_ema_6,year_normalized,consumption_ema_12,consumption_ma_12,temp_anomaly,consumption_ma_6,fossil_renewables_ratio,renewables_kWh,renewables_normalized,sustainability_score,consumption_lag_3,consumption_scaled
2005-10-01,1584.62,0.1742711764848459,0.14708226174520955,0.17781567263535114,0.16308780479550578,0.18516557402978684,0.21739130434782608,0.18929487871027273,0.19456167782467126,0.17595720720720798,0.1919272889637389,0.831119649741288,0.018916644417968153,0.01891664441796815,0.016390113617737415,0.18164204612755308,0.16699663265478792
2005-11-01,1593.99,0.1728974971861751,0.15616963089071612,0.17065295804716685,0.16699663265478792,0.18101941242723263,0.21739130434782608,0.1863853027565454,0.1969304787721915,0.1756756756756755,0.1829432926436413,0.8526600984108856,0.018849566928022074,0.018849566928022074,0.015819637323893986,0.19162563243481057,0.17096045484542366
2005-12-01,1603.89,0.17437902409369266,0.15272394682508061,0.1748332854352761,0.17096045484542366,0.17934299908866425,0.21739130434782608,0.1846503382824627,0.199999679999872,0.17595720720720676,0.17483507114827634,0.8560836218891237,0.0186364139104251,0.0186364139104251,0.015590956186631215,0.16308780479550578,0.1751484846946546
2006-01-01,1731.7,0.20311361882334789,0.23046238272901798,0.1963991413540097,0.1751484846946546,0.1947367276634998,0.2608695652173913,0.19256773358358303,0.20131368052547205,0.466497747747747,0.18326018977868141,0.8442379749186661,0.015630970307813043,0.015630970307813043,0.01372144307910121,0.16699663265478792,0.22921637308154397
2006-02-01,1780.96,0.22827018251045594,0.24302713080015936,0.22381393657515203,0.22921637308154397,0.2121267467076311,0.2608695652173913,0.20288436625386652,0.20348808139523256,0.466497747747747,0.19360766786183592,0.8411952011643278,0.016903397702619182,0.016903397702619186,0.01471082992981154,0.17096045484542366,0.2500549943313536
2006-03-01,1857.45,0.2576018338422609,0.2526578404027964,0.2609926041489494,0.2500549943313536,0.23447744589538932,0.2608695652173913,0.21723069714280752,0.20787128314851322,0.46790540540540576,0.21473938769180512,0.8556649703396682,0.01663605242714735,0.01663605242714735,0.014195098732950604,0.1751484846946546,0.2824128128331388
2006-04-01,1859.77,0.2727758019740115,0.26751820190531395,0.2797710863865901,0.2824128128331388,0.25074339296270987,0.2608695652173913,0.2295402642259966,0.2110344844137937,0.466497747747747,0.23535268478549132,0.8415945867516748,0.016134969118957492,0.016134969118957492,0.014146276698580674,0.22921637308154397,0.2833942501311404
2006-05-01,1767.26,0.2601006052141833,0.237281305466005,0.27776230051436657,0.2833942501311404,0.25035309449557686,0.2608695652173913,0.23316278632819665,0.21316848526739396,0.46790540540540576,0.24833348066927474,0.8332521229521375,0.015352028622217372,0.015352028622217372,0.013757270461600886,0.2500549943313536,0.24425943787332693
2006-06-01,1776.92,0.2558788069291378,0.236470822617452,0.2659544518800476,0.24425943787332693,0.25132828585670663,0.2608695652173913,0.23693735788310988,0.21576048630419453,0.466497747747747,0.2612962965737651,0.8537111356750766,0.016433528516646242,0.016433528516646242,0.014093620859044366,0.2824128128331388,0.24834593972621288
2006-07-01,1751.72,0.24824842927826207,0.19441627123555616,0.2501114362965613,0.24834593972621288,0.24875360942636837,0.2608695652173913,0.23828072035138026,0.22105968842387536,0.466497747747747,0.26279612651312767,0.8466305467775981,0.01567331589162797,0.015673315891627966,0.013700285630640291,0.2833942501311404,0.23768550010998868
2006-08-01,1671.93,0.22695708211228904,0.20510196689245475,0.23613351241341696,0.23768550010998868,0.23655692093213887,0.2608695652173913,0.23355821105844854,0.22222328888931564,0.466497747747747,0.2546279717534524,0.836781455768127,0.01683998923965672,0.016839989239656718,0.014766334073697736,0.24425943787332693,0.20393167165845993
2006-09-01,1714.62,0.2256616679547624,0.1745571775274387,0.22699866862950946,0.20393167165845993,0.2333866397724912,0.2608695652173913,0.2326970865512904,0.2277928911171565,0.46621621621621573,0.24392763657667194,0.8379741117113695,0.016506683519563404,0.016506683519563404,0.014497536651718443,0.24834593972621288,0.2219909640083253
2006-10-01,1695.84,0.22090063522572645,0.17874089904734303,0.21880516829813312,0.2219909640083253,0.22868429930504253,0.2608695652173913,0.23058937534190493,0.23224169289667707,0.4664977477477482,0.23164656155371,0.8535279771763933,0.015414079131864347,0.015414079131864347,0.013364476087802392,0.23768550010998868,0.2140463982943297
2006-11-01,1674.98,0.213951217207072,0.1829834824501032,0.2192523797514384,0.2140463982943297,0.22261762351013137,0.2608695652173913,0.2272741198410304,0.23548129419251773,0.46621621621621573,0.22473325951552947,0.8205388161111344,0.0176107211348498,0.017610721134849797,0.015711484980505633,0.20393167165845993,0.2052219232786775
2006-12-01,1716.85,0.21964716554475816,0.1874660412214294,0.21957935730582234,0.2052219232786775,0.2237194776839494,0.2608695652173913,0.22754353367222613,0.23999969599987836,0.466497747747747,0.22023302053163785,0.839071361403273,0.016393314476256037,0.016393314476256037,0.014390411955479942,0.2219909640083253,0.22293432830769755
2007-01-01,1774.81,0.23518994028281304,0.24533632774296377,0.2311584682787784,0.22293432830769755,0.23203037226259615,0.30434782608695654,0.23202766249385498,0.24172409668963868,0.2637950450450439,0.221962844372791,0.7912912508769236,0.028830796501451986,0.028830796501451986,0.024353528248856796,0.2140463982943297,0.24745333942501313
2007-02-01,1840.4,0.2573273036583037,0.26764045350816823,0.2554134579855837,0.24745333942501313,0.24648104070507437,0.30434782608695654,0.24063838064003862,0.24410169764067913,0.2637950450450439,0.23458404067071315,0.7888927252032922,0.0287149431657877,0.028714943165787692,0.02436040634176667,0.2052219232786775,0.2752000947594634
2007-03-01,1899.1,0.28125286583971243,0.30227387981309095,0.28213617515439793,0.2752000947594634,0.2644228628902773,0.30434782608695654,0.25223487643855047,0.24576769830707923,0.2652027027027027,0.24840465142064305,0.7959234756272207,0.03162516051176299,0.03162516051176299,0.025997872659877394,0.22293432830769755,0.3000321505321759
2007-04-01,1935.27,0.30113785080530275,0.30332433803020975,0.3056638963994347,0.3000321505321759,0.2819337204775404,0.30434782608695654,0.26470335920318844,0.24878769951507984,0.2637950450450439,0.2663419282628793,0.778421382347718,0.03089875855833517,0.03089875855833517,0.026173948680318748,0.24745333942501313,0.31533326564800246
2007-05-01,1884.72,0.3000085322326519,0.26143731662259573,0.3121623920094311,0.31533326564800246,0.2878795208437219,0.30434782608695654,0.27154158739388445,0.2534861013944405,0.2652027027027027,0.28205493183340347,0.8035124225455659,0.029540483477123517,0.029540483477123517,0.02439459198442137,0.2752000947594634,0.2939489314178385
2007-06-01,1876.69,0.2976850867391012,0.26581120730249574,0.3088764875279324,0.2939489314178385,0.29108413734508365,0.30434782608695654,0.27673811534589365,0.2574769029907612,0.2637950450450439,0.29402959804257955,0.7896667037810048,0.03231440958892666,0.03231440958892666,0.026666311075952506,0.3000321505321759,0.2905519738734623
2007-07-01,1867.1,0.2944228957822027,0.25440105770275656,0.2988809449797949,0.2905519738734623,0.2921282599337276,0.30434782608695654,0.2804309572075798,0.26209210483684175,0.2637950450450439,0.3009436492465639,0.791627787828425,0.029770585870998987,0.029770585870998987,0.02495798432342,0.31533326564800246,0.28649508435284365
2007-08-01,1829.26,0.2845038214642266,0.21827344514072522,0.29074902786493917,0.28649508435284365,0.28796200680320283,0.30434782608695654,0.28077697358558307,0.2683853073541228,0.2637950450450439,0.3001090785410445,0.7975976627486481,0.03137615294932905,0.03137615294932905,0.025778919576811943,0.2939489314178385,0.2704875035957832
2007-09-01,1773.66,0.2673663872788724,0.23760278190314044,0.27564207834558163,0.2704875035957832,0.2777686102072402,0.30434782608695654,0.27698689473657023,0.27074690829876324,0.2635135135135126,0.29071154269720656,0.7804345109870741,0.03041446428933359,0.03041446428933359,0.025782541143669846,0.2905519738734623,0.24696685110919347
2007-10-01,1695.64,0.24170918950279463,0.22909950374904908,0.25050146333452583,0.24696685110919347,0.2603597445228134,0.30434782608695654,0.2680506803295615,0.27073890829556324,0.2637950450450463,0.27275928253889303,0.7891235275144188,0.02996008260648603,0.029960082606486024,0.02517061861152537,0.28649508435284365,0.21396179163070894
2007-11-01,1818.72,0.2558384245357114,0.2196544354692651,0.24895601785326782,0.21396179163070894,0.263902000263877,0.30434782608695654,0.26952737330700893,0.27648851059540425,0.2635135135135126,0.2678147882333022,0.8077621127183945,0.029686444899294378,0.029686444899294378,0.024343128007215734,0.2704875035957832,0.26602873242296565
2007-12-01,1804.63,0.25981695267984073,0.23861248958597459,0.25349704693814124,0.26602873242296565,0.26460314343654234,0.30434782608695654,0.26974221503889384,0.2799997119998847,0.2637950450450439,0.2624162994505618,0.8026982210306959,0.030910091076690373,0.030910091076690373,0.02530042389718571,0.24696685110919347,0.26006819297087846
2008-01-01,1928.34,0.2889020376355699,0.2648558336653747,0.2876170814247425,0.26006819297087846,0.2811629008320218,0.34782608695652173,0.2790083720088985,0.2861409144563657,0.21649774774774644,0.2670041908335069,0.784591537940192,0.031019722713897992,0.031019722713898,0.026024045569679785,0.21396179163070894,0.3124016447535408
2008-02-01,1978.85,0.3145076300918832,0.29455391748469595,0.3110964158567985,0.3124016447535408,0.29954806157781777,0.34782608695652173,0.29055805551369174,0.29167891667156665,0.21649774774774644,0.27821096209370866,0.7559942805327562,0.03247269388933614,0.03247269388933614,0.028076529209978655,0.26602873242296565,0.33376905765098064
2008-03-01,2011.78,0.33452298295813754,0.3211323215126598,0.34147013800505555,0.33376905765098064,0.3169550013484388,0.34782608695652173,0.30274900570545915,0.2961861184744474,0.2179054054054052,0.296050098215637,0.7706427358430885,0.031234503511228206,0.031234503511228206,0.026687193659466757,0.26006819297087846,0.34769954481614973
2008-04-01,2029.5,0.34841181650110664,0.33750950845799976,0.35630289558419015,0.34769954481614973,0.33168878383207534,0.34782608695652173,0.31436565375933856,0.299955319982128,0.21649774774774644,0.32106174774388707,0.7796758551352281,0.030990278365003485,0.030990278365003485,0.026186948798839725,0.3124016447535408,0.355195695212955
2008-05-01,1932.65,0.3341434755926712,0.3146212917013801,0.3495287417669105,0.355195695212955,0.3296407015778995,0.34782608695652173,0.31708316154378413,0.3018725207490084,0.2179054054054052,0.3295969937474622,0.7511035317409909,0.03357058632618232,0.03357058632618232,0.028997680777335978,0.33376905765098064,0.31422491835456967
2008-06-01,1929.19,0.3262514719781796,0.3109854384757489,0.33741884211822804,0.31422491835456967,0.3277286390058104,0.34782608695652173,0.31912851382794505,0.30397252158900856,0.21649774774774644,0.3389286030005588,0.7581503482519292,0.03219373411948376,0.032193734119483744,0.027806149084631027,0.34769954481614973,0.3127612230739294
2008-07-01,1954.88,0.32793227187250473,0.3066432426558481,0.3264775573163794,0.3127612230739294,0.32969772919130713,0.34782608695652173,0.3227456843570784,0.30748372299348925,0.21649774774774644,0.3409168890440495,0.766715474389108,0.034730886686917165,0.034730886686917165,0.029099061441320885,0.355195695212955,0.32362894901602457
2008-08-01,1872.09,0.31063943270432826,0.2895099069076683,0.31759784400091495,0.32362894901602457,0.32035715474549675,0.34782608695652173,0.3197268681942491,0.3091969236787694,0.21649774774774644,0.3329187949218545,0.7584128153276581,0.03386466367129519,0.0338646636712952,0.028885946293633127,0.31422491835456967,0.28860602061018326
2008-09-01,1835.24,0.29392187093639843,0.2643351323939581,0.303822264972053,0.28860602061018326,0.3089017739424015,0.34782608695652173,0.3144664877617235,0.3116601246640497,0.21621621621621634,0.3196930218202031,0.7734431525555119,0.031102637001219267,0.031102637001219267,0.026494275998719195,0.3127612230739294,0.27301724283804596
2008-10-01,1768.33,0.27090799850505676,0.22900894700619412,0.2764690529674313,0.27301724283804596,0.29203369315593075,0.34782608695652173,0.305102010074751,0.31456772582709036,0.21649774774774883,0.3001270585203376,0.7625159948778852,0.030874963164326658,0.030874963164326658,0.02676149832299443,0.32362894901602457,0.24471208352369833
2008-11-01,1830.69,0.2730595813283102,0.284737566559206,0.27039870733896,0.24471208352369833,0.288080089089469,0.34782608695652173,0.30175748871700403,0.3150465260186103,0.21621621621621634,0.2924885639840038,0.7515955063062536,0.03373566790912895,0.033735667909128936,0.02908499225920025,0.28860602061018326,0.2710924412406722
2008-12-01,1928.46,0.2955496351907968,0.27835784402506614,0.2840672488724407,0.2710924412406722,0.2979477250683422,0.34782608695652173,0.30610703089953994,0.3199997279998912,0.21649774774774644,0.2924338748803208,0.7854693220288558,0.031826436686546056,0.031826436686546056,0.026511601884526836,0.27301724283804596,0.3124524087517133
2009-01-01,2022.2,0.3273262460654134,0.33437171731807147,0.3212913707250985,0.3124524087517133,0.31716453631754205,0.391304347826087,0.3166710004814952,0.32375412950165183,0.6354166666666659,0.29747725907202327,0.6230611867146358,0.04676292375818225,0.04676292375818224,0.04468807446142054,0.24471208352369833,0.3521075519907949
2009-02-01,2021.64,0.34309189642475835,0.35724182272612015,0.3492897402361277,0.3521075519907949,0.33081813580723074,0.391304347826087,0.32556862162346323,0.325465730186292,0.6354166666666659,0.30868103366900956,0.6146189677771694,0.04920804299811163,0.04920804299811163,0.04691322626155416,0.2710924412406722,0.35187065333265655
2009-03-01,2095.02,0.3670469173561347,0.3721519904372079,0.3737118843877748,0.35187065333265655,0.35009625112076126,0.391304347826087,0.33848587453941736,0.32879533151813256,0.6368243243243247,0.32814286292213624,0.6403789941309277,0.04635784120815105,0.04635784120815105,0.04323779716607529,0.3124524087517133,0.3829128382151379
2009-04-01,2068.47,0.37320926296480805,0.38017531785416736,0.3804963020744745,0.3829128382151379,0.36041984670883676,0.391304347826087,0.34746621776778597,0.3303541321416529,0.6354166666666659,0.3506283253597121,0.6481617826983586,0.04409270974855116,0.04409270974855116,0.04124232960039414,0.3521075519907949,0.37168130361947305
2009-05-01,2109.75,0.3853318672304469,0.33632321512659835,0.3934155811402865,0.37168130361947305,0.37315244898970523,0.391304347826087,0.3580962744209796,0.337438134975254,0.6368243243243247,0.3715345462827142,0.648985407607614,0.046364018702322304,0.046364018702322304,0.04267523539050594,0.35187065333265655,0.3891441189908118
2009-06-01,2013.14,0.3702329781453306,0.33475658347520554,0.3814097864528653,0.3891441189908118,0.3697061069877263,0.391304347826087,0.3599965979616334,0.3407961363184545,0.6354166666666659,0.3778784823099477,0.6307176592527084,0.04640854482298637,0.04640854482298637,0.04392288072087609,0.3829128382151379,0.34827487012877145
2009-07-01,2047.71,0.37025529439776306,0.34638859709493974,0.3783658160362694,0.34827487012877145,0.37173200655631744,0.391304347826087,0.36414313484744154,0.34450933780373505,0.6354166666666659,0.3797896042756391,0.6280199932253789,0.049236238587186176,0.049236238587186176,0.04595831319978287,0.37168130361947305,0.3628991319356313
2009-08-01,1986.22,0.35679848690974814,0.30890263339008217,0.3602530190438765,0.3628991319356313,0.3651969883349607,0.391304347826087,0.36313636203602373,0.3490745396298157,0.6354166666666659,0.37713605899830527,0.6454047859280201,0.04555491089219982,0.04555491089219982,0.042381980591796986,0.3891441189908118,0.33688681320540814
2009-09-01,1951.24,0.34240852133152677,0.292217553519035,0.35117682594236976,0.33688681320540814,0.3559883231666776,0.391304347826087,0.35971579910133733,0.3537145414858166,0.6351351351351334,0.3663645530701565,0.6320434848059382,0.04888482236158727,0.04888482236158727,0.04544702617118615,0.34827487012877145,0.3220891077381255
2009-10-01,1907.59,0.3256530132690191,0.2619217951968703,0.33063149189740815,0.3220891077381255,0.34374444726497655,0.391304347826087,0.3536161362656638,0.35928494371397723,0.6354166666666671,0.3543119736173771,0.645512387429835,0.04723751724972547,0.04723751724972547,0.04346671725303552,0.3628991319356313,0.30362370340288003
2009-11-01,1877.49,0.31068254879723245,0.29015738761908216,0.31468877015384067,0.30362370340288003,0.3310915051598937,0.391304347826087,0.3462445567600281,0.3611569444627777,0.6351351351351334,0.3369118486565209,0.6576461393178616,0.04409144893134376,0.04409144893134376,0.04064856636689925,0.33688681320540814,0.2908904005279457
2009-12-01,1899.52,0.3080224797176494,0.33442605136378456,0.3071052369194316,0.2908904005279457,0.3249134296242385,0.391304347826087,0.3416247903029217,0.35999934399973754,0.6354166666666659,0.32839982679286617,0.6222617240984947,0.049307561652526866,0.049307561652526866,0.046418602341010466,0.3220891077381255,0.3002098245257797
2010-01-01,2061.02,0.3420652935548024,0.37686999673995725,0.3296021724212761,0.3002098245257797,0.34146502379156873,0.43478260869565216,0.34957514928723143,0.36155214462085783,0.6692004504504501,0.3293969664778268,0.50499841863449,0.08455834894908179,0.08455834894908179,0.07958261741105169,0.30362370340288003,0.3685297053995973
2010-02-01,2154.6,0.37958324010876276,0.3766164378599631,0.3702338989214139,0.3685297053995973,0.3654353211011693,0.43478260869565216,0.36317421461231547,0.36687054674821873,0.6692004504504501,0.34201142028351417,0.4778063887991108,0.08830508777367757,0.08830508777367756,0.08568656047048955,0.2908904005279457,0.40811716330778214
2010-03-01,2233.62,0.41564972099407826,0.4098417068134893,0.4192218813965899,0.40811716330778214,0.39281464133058697,0.43478260869565216,0.3804837734215939,0.3724145489658195,0.6638513513513511,0.36316636425340376,0.499650121373486,0.08789177350368266,0.08789177350368267,0.0821724841288243,0.3002098245257797,0.4415452561043708
2010-04-01,2147.25,0.4147656059301311,0.39782029919947826,0.43186550225511866,0.4415452561043708,0.4011595071842412,0.43478260869565216,0.3887879349532001,0.3755657502263,0.6692004504504501,0.38112087190912913,0.5043477767881828,0.08489458880717203,0.08489458880717203,0.07985978591973811,0.3685297053995973,0.4050078684197168
2010-05-01,2200.3,0.42594292676594026,0.4165112109247654,0.43856634271939754,0.4050078684197168,0.41400660864969563,0.43478260869565216,0.39971014155023366,0.37918775167510066,0.6638513513513511,0.405304693224095,0.5123697488992405,0.08280605589763025,0.08280605589763024,0.07759906471990217,0.40811716330778214,0.42744978594514116
2010-06-01,2145.79,0.41959242950565745,0.37276777628862245,0.42568811913126614,0.42744978594514116,0.4161071023778543,0.43478260869565216,0.40494918845055916,0.3844937537975015,0.6692004504504501,0.4237543994761833,0.5077279332097804,0.08172287511815432,0.0817228751181543,0.07761917971215151,0.4415452561043708,0.40439023977528477
2010-07-01,2110.43,0.40867238880982715,0.3884205092911218,0.4202893238162827,0.40439023977528477,0.4130173317829733,0.43478260869565216,0.406785645435253,0.38700255480102175,0.6692004504504501,0.4274560277131415,0.49523531725527775,0.08554984552305293,0.08554984552305293,0.08152228872800478,0.4050078684197168,0.38943178164712255
2010-08-01,2010.35,0.381292153814453,0.3605788387003296,0.39243758101125503,0.38943178164712255,0.39781885008171436,0.43478260869565216,0.40099041908758126,0.38796775518710214,0.6692004504504501,0.41664931099221014,0.4872014796820177,0.08890512649254625,0.08890512649254625,0.08457313661941024,0.42744978594514116,0.34709460717126084
2010-09-01,1976.23,0.36012883763799597,0.3447404643749774,0.3675755567416028,0.34709460717126084,0.3825336343266731,0.43478260869565216,0.39358123995712135,0.38896735558694207,0.6689189189189176,0.3973665323662101,0.48090531729061375,0.08776141595261365,0.08776141595261365,0.08490090248599722,0.40439023977528477,0.33266071035754785
2010-10-01,1922.75,0.33783361960426284,0.3249764552468576,0.34005665655919903,0.33266071035754785,0.3646733212679275,0.43478260869565216,0.3833847500705293,0.38957375582950216,0.6692004504504513,0.3805477600691629,0.5090909402124597,0.08193759914116946,0.08193759914116946,0.07755564702234459,0.38943178164712255,0.3100368885053387
2010-11-01,1966.42,0.33625091639929217,0.3113476654471692,0.3336153453645433,0.3100368885053387,0.3575848089453131,0.43478260869565216,0.37796375994357145,0.3931309572523827,0.6689189189189176,0.36302627024807876,0.49461852805880996,0.08434586899039716,0.08434586899039717,0.08093530730292378,0.34709460717126084,0.32851075350694625
2010-12-01,2071.24,0.35841796706845586,0.3213224906726555,0.34754634870176715,0.32851075350694625,0.3661283935468722,0.43478260869565216,0.3810739911097498,0.399999759999904,0.6692004504504501,0.3574412391801728,0.5039658017499098,0.08549173578951832,0.08549173578951832,0.08024307696905836,0.33266071035754785,0.3728531059106215
2011-01-01,2137.04,0.3839134640637373,0.39444706052812695,0.3789669855308766,0.3728531059106215,0.38077252949597584,0.4782608695652174,0.388537601351973,0.40304056121622434,0.561092342342342,0.35943476938429053,0.5165264582785603,0.09257992043388417,0.09257992043388419,0.08222272633030175,0.3100368885053387,0.4006886982418736
2011-02-01,2212.16,0.4131145151624681,0.43681856051001555,0.41499903226374035,0.4006886982418736,0.40098404230185114,0.4782608695652174,0.40036923344716857,0.4053429621371848,0.561092342342342,0.37455368447234005,0.5232787692765875,0.09258500968376498,0.09258500968376498,0.08128234155637225,0.32851075350694625,0.4324669610978561
2011-03-01,2235.63,0.43285560264004963,0.4725975296120549,0.4391029964633637,0.4324669610978561,0.4184675055133541,0.4782608695652174,0.4121040815314978,0.40542336216934494,0.5625000000000008,0.39398704542491936,0.5386530666192497,0.08835829529116053,0.08835829529116053,0.07709453539521147,0.3728531059106215,0.4423955530737602
2011-04-01,2281.7,0.4528167168105792,0.43349060021009167,0.46031401575357334,0.4423955530737602,0.4369360944969445,0.4782608695652174,0.42541661602474434,0.4108013643205456,0.561092342342342,0.42087835195509793,0.5257506438516772,0.08899687272258941,0.08899687272258941,0.07911708172710684,0.4006886982418736,0.4618846980388175
2011-05-01,2252.1,0.4563140769177788,0.4575107762523998,0.4661702863912822,0.4618846980388175,0.44628553289898043,0.4782608695652174,0.4345074583356072,0.412873365149346,0.5625000000000008,0.4422805206402671,0.5065724778582903,0.09668409296049521,0.09668409296049521,0.08573374794053655,0.4324669610978561,0.4493629118229352
2011-06-01,2189.98,0.4444568043944387,0.4328295359872496,0.4594767772623033,0.4493629118229352,0.44489983280216283,0.4782608695652174,0.43763806593189636,0.4146409658563862,0.561092342342342,0.45117611539550717,0.5361218198526536,0.0895390811701332,0.0895390811701332,0.07802147970234295,0.4423955530737602,0.4230840821023064
2011-07-01,2118.76,0.42292907053892337,0.4168191038504726,0.4355854217863825,0.4230840821023064,0.4346648949139651,0.4782608695652174,0.4350571598055655,0.4149741659896665,0.561092342342342,0.44980664030601913,0.5255935433477403,0.08938412672907967,0.08938412672907967,0.07933787082062062,0.4618846980388175,0.39295564918693004
2011-08-01,2096.47,0.4072830934543724,0.3715045097257941,0.412765907531334,0.39295564918693004,0.4244607338338261,0.4782608695652174,0.4312364997465379,0.41841896736758677,0.561092342342342,0.44113954112096165,0.5237239937186589,0.08968152209411645,0.08968152209411645,0.07974370217920461,0.4493629118229352,0.38352623652638873
